xMean,yMean,zMean,xVar,yVar,zVar,s2Mean,s2Var,tilt,energy,kurtosis,tag
7.809394,-2.515163,0.102334,195.945969,86.045769,142.120651,489.732269,487291.812500,0.222052,121943.359375,2.476465,running
7.687823,-2.432037,0.312070,197.036118,85.322441,135.125046,480.921753,483752.781250,0.218298,119749.523438,2.623926,running
8.247439,-2.538556,0.312218,202.948135,87.121414,144.959930,507.844391,500267.000000,0.212668,126453.257813,2.124083,running
7.972956,-2.430350,0.241357,197.676117,84.143730,147.183777,496.813599,485806.218750,0.210704,123706.593750,2.301106,running
7.824556,-2.272676,0.474862,195.306229,84.086838,143.110260,487.420746,485588.562500,0.201183,121367.781250,2.397485,running
8.133307,-2.387469,0.263726,198.192123,84.269524,141.223022,493.903351,487006.437500,0.203234,122981.945313,2.307871,running
8.390496,-2.031800,0.336911,202.625366,87.285774,141.366760,504.188019,493318.000000,0.168773,125542.828125,2.146820,running
7.847968,-2.367217,0.245673,194.679703,80.607971,139.232605,480.110229,472031.062500,0.208596,119547.476563,2.501174,running
7.728997,-2.265903,0.319493,196.191452,79.583359,131.852051,470.963593,465889.437500,0.202986,117269.960938,2.673155,running
8.068854,-2.355014,0.411548,197.956100,85.006783,133.279648,485.392761,492119.562500,0.202120,120862.820313,2.717045,running
8.006960,-2.355478,0.060377,198.086227,82.567841,136.001648,484.645721,489403.343750,0.203656,120676.812500,2.718507,running
7.741171,-2.090076,0.409899,193.541138,79.524223,134.954422,470.843323,475097.281250,0.187528,117240.007813,3.053668,running
7.800766,-2.172548,0.205775,192.724854,79.477562,135.096313,471.277252,474662.312500,0.193221,117348.070313,3.059180,running
8.286314,-1.887711,0.412485,201.846741,82.739243,133.945190,489.246918,484905.500000,0.159036,121822.500000,2.664793,running
7.877613,-2.134108,0.238173,193.876419,76.877518,139.661301,475.434875,473411.062500,0.188140,118383.304688,2.895552,running
7.680429,-2.098441,0.270127,194.695267,75.614136,134.485367,466.634491,475132.312500,0.189688,116192.015625,2.951959,running
8.179638,-2.246464,0.380895,198.907837,79.235413,138.144043,486.713623,492756.812500,0.190639,121191.710938,2.477181,running
8.025492,-2.256860,0.178291,197.918304,78.232094,139.099289,483.115753,484326.281250,0.195028,120295.828125,2.564291,running
7.852662,-2.128109,0.664518,193.272049,78.172714,130.555664,467.020691,458921.593750,0.188205,116288.140625,2.607401,running
7.883061,-2.157324,0.449883,192.915237,78.663704,128.841782,465.811707,459312.656250,0.189986,115987.109375,2.610951,running
8.417006,-2.048228,0.706925,202.121323,83.888992,131.407654,491.282562,479075.562500,0.169578,122329.359375,2.106593,running
8.062961,-2.347625,0.409397,193.021805,75.181870,136.579163,473.847504,449016.500000,0.201653,117988.039063,2.250514,running
7.932648,-2.269737,0.627550,193.675064,74.627968,128.267609,463.450409,448331.937500,0.198304,115399.156250,2.371863,running
8.016156,-2.188766,0.703722,192.671066,74.731651,128.998703,464.354126,447715.406250,0.189571,115624.179688,2.376266,running
8.163750,-2.338227,0.437159,194.144226,76.317398,129.222061,470.383759,444419.187500,0.198497,117125.546875,2.308939,running
7.881001,-2.123301,0.773202,187.848343,74.250778,126.072052,453.828674,425835.437500,0.187143,113003.328125,2.616065,running
7.911831,-2.123430,0.538090,187.246979,74.249359,125.561722,452.899170,426497.906250,0.186450,112771.867188,2.609951,running
8.284470,-1.952899,0.706432,194.093979,75.970810,125.134422,466.557373,440221.687500,0.164418,116172.750000,2.300603,running
8.029134,-2.015912,0.360906,189.287231,79.063858,127.056870,462.481110,434219.968750,0.174803,115157.757813,2.434031,running
7.884605,-2.072768,0.608923,187.247055,77.359337,124.308716,454.187347,432169.375000,0.182759,113092.625000,2.556697,running
8.142809,-1.999722,0.752281,189.176926,77.429390,126.325073,462.223480,439641.937500,0.171092,115093.640625,2.375913,running
8.240509,-2.203454,0.414397,191.118042,81.236313,129.718597,473.391113,451185.000000,0.185784,117874.398438,2.173799,running
8.182018,-2.075038,0.749628,184.992447,79.861794,128.309906,463.398315,438950.218750,0.176513,115386.179688,2.354246,running
8.191296,-2.065025,0.598101,184.707550,79.923447,127.596199,462.371368,439617.875000,0.175495,115130.468750,2.349792,running
8.316294,-1.892046,0.511811,189.092621,76.736816,130.841873,468.080780,450152.093750,0.158832,116552.101563,2.193759,running
8.266507,-2.216169,0.393031,185.941422,69.336502,129.533600,456.667114,424748.750000,0.186251,113710.101563,2.187421,running
8.231154,-2.170287,0.313121,185.381958,69.529823,125.505417,451.449524,423751.218750,0.183283,112410.914063,2.263584,running
8.325198,-2.085291,0.289781,183.346207,69.932411,125.308640,450.808167,424266.968750,0.174401,112251.234375,2.258651,running
8.388230,-2.070378,0.249693,185.584671,69.198654,124.307098,452.279175,428261.312500,0.171929,112617.507813,2.207222,running
8.362830,-1.931523,0.377501,179.132309,68.030411,117.041397,436.551666,406260.937500,0.161182,108701.375000,2.449381,running
8.457008,-1.969461,0.280226,177.643646,67.728928,116.922905,436.318756,406408.093750,0.162482,108643.367188,2.448248,running
7.329219,5.855923,-1.370140,8.943063,8.779022,9.135120,116.635918,5296.730957,0.491892,29042.351563,1.015148,walking
7.361206,5.783766,-1.457597,9.086991,8.720987,9.517670,116.979797,5335.533691,0.485659,29127.980469,0.937595,walking
7.398321,5.724955,-1.491420,9.325105,8.652885,9.347281,116.950127,5455.245605,0.480013,29120.589844,0.824653,walking
7.442325,5.721547,-1.512246,9.357791,8.729860,9.304348,117.693176,5486.761230,0.477605,29305.609375,0.764513,walking
7.447946,5.711246,-1.553572,9.325475,8.738112,9.170744,117.628777,5499.234375,0.476662,29289.576172,0.757784,walking
7.470779,5.686582,-1.601964,9.305121,8.596958,9.164248,117.673676,5504.828613,0.473944,29300.759766,0.748638,walking
7.518884,5.645509,-1.659188,9.382313,8.244685,9.255260,117.932587,5543.246094,0.468933,29365.226563,0.700982,walking
7.556860,5.636145,-1.752329,9.659709,8.205976,8.657971,118.360054,5642.104492,0.466485,29471.662109,0.641327,walking
7.586051,5.606414,-1.771161,9.666099,8.380463,8.596356,118.652969,5674.547852,0.463153,29544.599609,0.607128,walking
7.577045,5.560217,-1.782690,9.694858,8.658744,8.643771,118.394562,5715.666992,0.460578,29480.251953,0.585076,walking
7.609276,5.576698,-1.813774,9.677377,8.842595,8.737096,119.438011,5800.755859,0.460112,29740.074219,0.481559,walking
7.688679,5.481464,-1.859689,9.883782,8.392900,9.068818,119.856354,5851.095703,0.450151,29844.238281,0.431033,walking
7.652572,5.411066,-1.887537,9.821553,7.821741,8.757030,117.698586,5351.005371,0.447206,29306.951172,-0.817356,walking
7.683459,5.378630,-1.886031,9.775768,7.874009,8.756674,117.822716,5400.995117,0.443621,29337.863281,-0.842647,walking
7.697775,5.370432,-1.940325,9.681900,7.934077,8.579551,117.952469,5388.955078,0.442415,29370.173828,-0.835682,walking
7.732204,5.370800,-1.976179,9.629606,7.917908,8.623100,118.603279,5386.889160,0.440853,29532.224609,-0.843761,walking
7.729121,5.413437,-1.912545,9.624031,8.154575,8.643992,119.018921,5437.323730,0.443808,29635.724609,-0.873361,walking
7.716913,5.426630,-1.967174,9.544744,8.080226,8.550118,118.938797,5383.580078,0.445240,29615.771484,-0.889407,walking
7.669344,5.424005,-1.958035,9.827860,8.120549,8.450346,118.365311,5487.772949,0.447277,29472.970703,-0.912216,walking
7.657046,5.415626,-1.982163,9.873986,8.171260,8.433667,118.260895,5505.308594,0.447298,29446.972656,-0.915728,walking
7.667451,5.446059,-2.020072,9.925055,8.266200,8.563766,119.177643,5574.986328,0.448818,29675.242188,-0.926733,walking
7.647682,5.434980,-2.103075,9.815371,8.335766,8.942380,119.433678,5691.707031,0.449014,29738.988281,-0.885686,walking
7.633194,5.438173,-2.140635,10.019524,8.377443,8.694245,119.404106,5820.985352,0.449905,29731.628906,-0.924557,walking
7.644632,5.465045,-2.154640,9.832192,8.332316,8.655076,119.661469,5753.166992,0.451137,29795.708984,-0.900866,walking
7.624547,5.463549,-2.185848,9.940265,8.368043,8.533738,119.496269,5772.600586,0.451984,29754.576172,-0.907763,walking
7.582322,5.494852,-2.234521,9.918295,8.450887,8.519351,119.458641,5788.331543,0.456045,29745.203125,-0.912210,walking
7.583097,5.549615,-2.218016,9.898343,8.747941,8.194997,119.954659,5841.202148,0.459597,29868.708984,-0.942886,walking
7.541775,5.551680,-2.240721,9.673899,8.741953,7.809165,118.840042,5716.794434,0.461714,29591.164063,-0.924087,walking
7.559154,5.575966,-2.271703,9.247764,8.527394,7.630082,118.696060,5707.564453,0.462464,29555.312500,-0.918210,walking
7.525710,5.572348,-2.276139,9.296902,8.533595,7.673464,118.269714,5759.322266,0.463841,29449.156250,-0.932308,walking
7.518497,5.590631,-2.273926,9.282435,8.603188,7.667470,118.404160,5800.171875,0.465384,29482.636719,-0.945518,walking
7.529189,5.563171,-2.285164,9.395544,8.768794,7.728378,118.648262,5881.175293,0.463073,29543.421875,-0.925946,walking
7.491868,5.587371,-2.274304,9.246001,8.739040,7.788415,118.189209,5987.604980,0.466466,29429.115234,-0.850610,walking
7.542798,5.630476,-2.296324,8.861242,8.599870,7.787163,119.016037,5865.469238,0.466798,29634.996094,-0.824823,walking
7.478642,5.628588,-2.320291,9.132007,8.634851,7.653364,118.312973,5945.141113,0.469798,29459.931641,-0.848117,walking
7.480028,5.661024,-2.356713,9.260019,8.718848,7.654593,119.082634,5981.794922,0.471836,29651.578125,-0.884930,walking
7.461908,5.666836,-2.339095,9.235175,8.753505,7.960665,119.109596,5992.017578,0.473103,29658.289063,-0.886863,walking
7.475091,5.672132,-2.433817,9.383878,8.743566,7.700608,119.697861,6087.821289,0.472797,29804.769531,-0.820785,walking
7.435045,5.663362,-2.370451,9.862897,8.849806,7.841072,119.419724,6192.994141,0.474202,29735.515625,-0.851223,walking
7.443959,5.660570,-2.412982,9.745075,8.857437,7.800628,119.574173,6159.924805,0.473581,29773.970703,-0.849688,walking
7.453371,5.715232,-2.376230,9.778077,9.022294,7.612632,120.170013,6236.614258,0.476651,29922.333984,-0.882634,walking
7.508932,5.724639,-2.320912,10.199918,9.064651,7.464824,121.164238,6437.085449,0.474523,30169.898438,-0.792919,walking
7.443778,5.731666,-2.278118,10.126291,9.053930,7.473989,119.998810,6536.519043,0.478184,29879.703125,-0.814288,walking
7.423822,5.724099,-2.273391,10.492492,9.165375,7.479436,120.075066,6680.369141,0.478687,29898.693359,-0.858363,walking
7.405811,5.757085,-2.270270,10.613213,9.152565,7.540540,120.340851,6647.687988,0.481708,29964.871094,-0.848908,walking
7.482753,5.773728,-2.300545,10.591516,9.207366,7.560633,121.869675,6667.132324,0.478955,30345.550781,-0.888445,walking
7.510342,5.760536,-2.212476,10.737471,9.106833,7.847311,122.064468,6698.255859,0.476755,30394.052734,-0.901539,walking
7.477695,5.729042,-2.264108,10.607270,9.011772,7.824145,121.197014,6621.059570,0.476340,30178.054688,-0.893790,walking
7.402298,5.650757,-2.228551,10.870889,9.471560,7.980407,119.900620,6700.455566,0.475006,29855.253906,-0.898899,walking
7.451301,5.689216,-2.263927,10.658788,9.211899,8.017960,120.791077,6574.141602,0.475074,30076.976563,-0.871915,walking
7.508043,5.771076,-2.284131,10.803939,9.688736,8.240315,123.510880,7019.480957,0.477541,30754.205078,-0.719340,walking
7.537688,5.724926,-2.184724,11.046120,9.512817,8.121545,122.929832,6936.179688,0.473137,30609.527344,-0.676478,walking
7.492676,5.730863,-2.214350,10.829759,9.577749,8.018682,122.198349,6920.561523,0.475720,30427.382813,-0.654157,walking
7.424066,5.692954,-2.187215,10.984771,9.610667,8.096402,120.886993,6988.233887,0.476664,30100.857422,-0.647853,walking
7.449939,5.739791,-2.222882,10.808298,9.573680,8.036841,121.692688,6884.933594,0.478402,30301.474609,-0.622724,walking
7.499492,5.773681,-2.242140,10.803244,9.793678,8.096739,123.183388,6967.874023,0.478128,30672.658203,-0.702397,walking
7.534786,5.756019,-2.178386,11.003808,9.720823,8.185223,123.443878,7019.567383,0.475270,30737.523438,-0.712690,walking
7.491328,5.720600,-2.188978,11.104517,9.802512,8.110545,122.537926,7105.874512,0.475127,30511.945313,-0.722957,walking
7.406872,5.652291,-2.183663,11.138663,10.103973,8.219665,120.922523,7071.528320,0.474879,30109.710938,-0.694163,walking
7.463762,5.713899,-2.243545,10.931360,9.891696,8.365518,122.461235,6926.483398,0.476052,30492.851563,-0.668469,walking
7.524256,5.705138,-2.267942,11.231185,9.769096,8.532993,123.721252,7041.221680,0.472521,30806.595703,-0.715388,walking
7.463514,5.699096,-2.137691,11.128142,9.631328,8.161815,121.558586,6998.276367,0.475110,30268.091797,-0.656360,walking
7.445718,5.713029,-2.165519,11.105327,9.672015,8.004738,121.433388,6976.339355,0.476888,30236.919922,-0.658512,walking
7.370445,5.710950,-2.158086,11.436985,9.538373,8.008780,120.463486,7016.041504,0.480503,29995.414063,-0.656401,walking
7.420228,5.767677,-2.179184,11.483537,9.546175,8.030550,122.018272,7007.479492,0.481668,30382.552734,-0.679650,walking
7.474737,5.811824,-2.162637,11.384248,9.830182,8.240244,123.662369,7078.894043,0.481781,30791.933594,-0.750741,walking
7.527612,5.772495,-2.137920,11.673425,9.649424,8.155236,123.917046,7126.163086,0.476673,30855.345703,-0.770962,walking
7.412178,5.664853,-2.127514,11.847634,9.841916,8.143669,121.270668,7220.305664,0.475432,30196.400391,-0.741310,walking
7.374962,5.632603,-2.146127,11.654548,9.923599,8.165409,120.346252,7204.195801,0.475183,29966.214844,-0.720096,walking
7.458686,5.759891,-2.206941,11.585304,9.974751,8.266256,123.385460,7228.821289,0.479259,30722.978516,-0.759168,walking
7.599410,5.774766,-2.176341,12.563087,10.154419,8.577516,127.004753,7978.818359,0.473326,31624.185547,-0.388620,walking
7.522933,5.695339,-2.069295,12.528522,10.005512,8.161299,123.885437,7860.072754,0.471955,30847.474609,-0.289572,walking
7.423831,5.698699,-2.050310,12.745379,10.033773,8.155913,122.603043,7908.687988,0.477047,30528.158203,-0.273950,walking
7.370158,5.746393,-2.064755,12.865610,10.123105,8.174893,122.641922,7890.921875,0.482806,30537.841797,-0.264833,walking
7.480301,5.822913,-2.126773,12.693159,10.250075,8.131541,125.334358,7804.759766,0.482211,31208.255859,-0.295029,walking
7.587709,5.829447,-2.052614,12.852837,10.343328,8.468449,127.306458,8009.898926,0.477360,31699.306641,-0.347787,walking
7.559312,5.719372,-2.061074,12.916825,10.118168,8.318918,125.330429,7966.468262,0.471730,31207.275391,-0.267988,walking
7.432760,5.582099,-2.065983,13.043772,10.475001,8.343011,122.407867,8040.986328,0.469015,30479.556641,-0.236071,walking
7.437731,5.610793,-2.111287,12.811358,10.390144,8.382945,122.715973,7915.713379,0.470647,30556.277344,-0.178621,walking
7.543285,5.746579,-2.183486,12.725691,10.195857,8.656888,126.143547,7909.644043,0.474251,31409.744141,-0.255603,walking
7.613276,5.712742,-2.129871,12.991658,10.254003,8.805071,127.055763,7921.824707,0.468700,31636.884766,-0.286041,walking
7.548504,5.701548,-2.031874,12.905442,9.898747,8.430540,124.725372,7783.306152,0.471110,31056.619141,-0.172270,walking
7.421059,5.691716,-2.020732,12.647126,9.895653,8.320061,122.289993,7696.338379,0.476733,30450.210938,-0.108914,walking
7.382361,5.716413,-2.011125,12.773971,9.899613,8.300342,122.070793,7702.165039,0.480259,30395.634766,-0.106918,walking
7.497929,5.825170,-2.096201,12.658895,10.262589,8.199576,125.541672,7735.473633,0.481484,31259.882813,-0.216479,walking
7.547960,5.830030,-2.011302,12.549853,10.434952,8.464950,126.329735,7762.326172,0.479335,31456.115234,-0.253759,walking
7.516771,5.710868,-2.028609,12.664361,10.491669,8.198787,124.460014,7788.763672,0.473255,30990.548828,-0.211150,walking
7.353749,5.583442,-2.025330,12.273036,10.756845,7.936403,120.196335,7585.985840,0.473020,29928.894531,-0.136883,walking
7.413431,5.637890,-2.124383,11.766025,10.551685,7.894083,121.348213,7452.332031,0.473616,30215.712891,-0.100464,walking
7.539834,5.727957,-2.192606,11.930550,10.471552,8.220636,124.965858,7530.963379,0.473227,31116.505859,-0.215468,walking
7.564063,5.656775,-2.115651,12.244824,10.329393,8.275054,124.415512,7636.964844,0.467471,30979.470703,-0.198060,walking
